sample_idx,timestamp,C3,C4,Cz,Fz,label_int,label_str
5921,23.12890625,6.2763,-5.2223,-14.0456,0.7641,0,REST
5922,23.1328125,5.1568,-0.4191,-10.6233,-3.7912,0,REST
5923,23.13671875,-1.8582,-0.322,-7.4049,3.984,0,REST
5924,23.140625,-1.3962,3.1307,-5.8251,3.997,0,REST
5925,23.14453125,0.005,7.252,-2.1749,3.2938,0,REST
5926,23.1484375,-3.4243,10.0459,-1.3347,5.8751,0,REST
5927,23.15234375,-6.3651,11.8732,-1.4651,5.0548,0,REST
5928,23.15625,-6.1188,7.9752,3.8058,5.8532,0,REST
5929,23.16015625,-7.5096,11.1131,2.1296,5.3891,0,REST
5930,23.1640625,-5.7708,14.2435,7.7966,8.3626,0,REST
5931,23.16796875,-7.8894,8.7938,4.0945,5.014,0,REST
5932,23.171875,-4.0423,4.1928,7.5656,6.3987,0,REST
5933,23.17578125,-5.1606,3.214,11.5234,0.2991,0,REST
5934,23.1796875,-1.0901,-1.3076,7.6989,2.5918,0,REST
5935,23.18359375,-5.2274,-1.6704,7.4439,-0.7964,0,REST
5936,23.1875,-1.4056,-5.4012,3.505,-5.8491,0,REST
5937,23.19140625,2.5445,-9.2568,1.7585,-2.2503,0,REST
5938,23.1953125,0.5049,-9.8185,1.3068,-2.1555,0,REST
5939,23.19921875,3.9732,-13.1737,0.0957,-0.7771,0,REST
5940,23.203125,2.4023,-9.8454,2.4099,-2.7283,0,REST
5941,23.20703125,3.9814,-9.1968,-1.4525,-6.1004,0,REST
5942,23.2109375,4.6282,-10.1812,-1.3309,-5.2054,0,REST
5943,23.21484375,3.6153,-9.8453,-2.8592,-5.5581,0,REST
5944,23.21875,5.3778,-4.7634,-4.1711,-7.6578,0,REST
5945,23.22265625,3.8491,0.2992,-4.7985,0.1094,0,REST
5946,23.2265625,4.2951,-1.9798,-3.2304,-0.0177,0,REST
5947,23.23046875,1.4701,1.1364,0.0447,0.6078,0,REST
5948,23.234375,3.8927,5.5406,-4.9566,-0.9383,0,REST
5949,23.23828125,0.9332,9.4516,-7.7741,3.9846,0,REST
5950,23.2421875,4.3899,7.3034,-3.9493,1.5611,0,REST
5951,23.24609375,-3.2885,8.9284,-3.8641,2.841,0,REST
5952,23.25,-1.0501,9.1946,-3.4398,2.3976,0,REST
5953,23.25390625,-0.8047,11.7469,-2.7325,1.8286,0,REST
5954,23.2578125,1.8762,10.3715,-2.5268,0.7746,0,REST
5955,23.26171875,-1.9123,12.4765,-0.0655,7.3853,0,REST
5956,23.265625,-4.4646,3.6548,-2.7443,2.4522,0,REST
5957,23.26953125,-8.7047,5.6938,-2.4239,2.008,0,REST
5958,23.2734375,-5.2757,1.09,4.1238,5.024,0,REST
5959,23.27734375,-2.8201,-2.9517,0.483,4.6669,0,REST
5960,23.28125,-3.8951,-5.0828,4.7018,1.4826,0,REST
5961,23.28515625,-2.7794,-5.8646,5.31,3.0433,0,REST
5962,23.2890625,-5.0478,-9.7879,2.0465,-0.2022,0,REST
5963,23.29296875,-1.7359,-7.1701,4.8342,-1.1908,0,REST
5964,23.296875,-5.2077,-4.3265,5.1229,3.5375,0,REST
5965,23.30078125,-5.9594,-6.3413,2.5439,-3.1626,0,REST
5966,23.3046875,-4.1193,-8.6052,7.4196,-5.4915,0,REST
5967,23.30859375,-1.024,-4.2438,6.3787,-3.8013,0,REST
5968,23.3125,-0.7279,-2.8949,3.5968,-3.2323,0,REST
5969,23.31640625,5.7317,-4.176,7.6356,-5.8618,0,REST
5970,23.3203125,2.1766,-3.4142,4.4677,-9.7925,0,REST
5971,23.32421875,5.4334,-0.2427,-1.2978,-7.7445,0,REST
5972,23.328125,7.2937,1.2812,-4.7793,-4.2491,0,REST
5973,23.33203125,9.1462,4.1256,-4.2275,-6.0426,0,REST
5974,23.3359375,5.2981,6.1784,-5.4316,-3.6846,0,REST
5975,23.33984375,4.4039,7.789,-2.9832,0.3241,0,REST
5976,23.34375,7.766,5.624,-5.816,4.6227,0,REST
5977,23.34765625,6.7513,9.6699,-9.1455,3.8315,0,REST
5978,23.3515625,1.6523,6.9331,-5.5741,6.2168,0,REST
5979,23.35546875,2.042,4.6271,-6.4189,8.4386,0,REST
5980,23.359375,2.9157,3.5069,-5.6898,9.2562,0,REST
5981,23.36328125,-4.8033,3.7938,-5.3951,9.2831,0,REST
5982,23.3671875,-4.4532,0.9164,-4.3485,9.8407,0,REST
5983,23.37109375,-8.3848,0.9792,-2.4145,10.2503,0,REST
5984,23.375,-9.4379,0.2859,2.3745,6.7287,0,REST
5985,23.37890625,-9.8878,-3.6339,0.8316,4.8099,0,REST
5986,23.3828125,-6.5124,1.9723,-0.1622,3.4491,0,REST
5987,23.38671875,-13.7522,-8.046,6.0511,8.1393,0,REST
5988,23.390625,-8.18,-1.9086,3.547,-0.2176,0,REST
5989,23.39453125,-7.1427,-3.4817,6.2072,-8.7391,0,REST
5990,23.3984375,-9.5315,-1.6819,12.6952,-7.4965,0,REST
5991,23.40234375,-0.8238,0.0247,10.2791,-8.6441,0,REST
5992,23.40625,-3.8002,-2.7533,9.4889,-12.4992,0,REST
5993,23.41015625,-0.8371,-3.4754,9.0903,-10.1972,0,REST
5994,23.4140625,7.9177,-1.4244,8.1935,-6.6397,0,REST
5995,23.41796875,8.4129,-0.1429,3.8418,-7.5248,0,REST
5996,23.421875,9.7031,-1.4884,2.2036,-7.6654,0,REST
5997,23.42578125,11.7359,-1.9304,3.3783,-4.3161,0,REST
5998,23.4296875,10.649,1.8559,-2.2945,-5.4198,0,REST
5999,23.43359375,7.4929,0.1542,-7.7305,-1.8334,0,REST
6000,23.4375,10.9687,4.4208,-7.8092,0.8561,0,REST
6001,23.44140625,10.7686,4.8292,-8.4319,4.463,0,REST
6002,23.4453125,7.7543,4.9514,-10.9179,5.4902,0,REST
6003,23.44921875,5.1196,2.7513,-11.5631,12.6844,0,REST
6004,23.453125,1.9913,4.774,-6.6058,13.3611,0,REST
6005,23.45703125,-1.1354,-0.2467,-11.4758,11.8008,0,REST
6006,23.4609375,-3.9588,4.8942,-7.9363,11.201,0,REST
6007,23.46484375,-7.5201,3.7037,-6.4727,10.606,0,REST
6008,23.46875,-8.2751,1.0058,-2.3688,6.2376,0,REST
6009,23.47265625,-11.6184,2.1986,1.9843,5.1194,0,REST
6010,23.4765625,-10.4493,4.7218,5.5543,5.0901,0,REST
6011,23.48046875,-12.3502,2.0111,4.7492,-2.2866,0,REST
6012,23.484375,-8.8717,1.8372,7.7305,-2.9804,0,REST
6013,23.48828125,-7.4932,0.985,8.4347,-2.1335,0,REST
6014,23.4921875,-6.196,-0.4631,12.9563,-10.3141,0,REST
6015,23.49609375,-2.5943,-2.6756,10.3283,-9.9885,0,REST
6016,23.5,-1.7787,-3.1575,12.226,-14.0162,0,REST
6017,23.50390625,6.4466,-3.7698,10.4414,-12.7522,0,REST
6018,23.5078125,3.8125,-3.651,7.0958,-16.0135,0,REST
6019,23.51171875,9.3011,-5.398,5.3411,-7.1508,0,REST
6020,23.515625,11.9947,-2.6399,3.0539,-4.3462,0,REST
6021,23.51953125,15.0079,0.258,-4.4848,-7.6059,0,REST
6022,23.5234375,15.2825,-1.4387,-3.2931,0.636,0,REST
6023,23.52734375,12.9019,-2.1372,-4.0128,5.2538,0,REST
6024,23.53125,13.5103,-1.713,-8.8318,8.8586,0,REST
6025,23.53515625,8.6928,-0.2331,-9.9799,10.7753,0,REST
6026,23.5390625,7.8826,0.0705,-13.3107,10.3346,0,REST
6027,23.54296875,5.3114,3.3634,-13.2476,10.3288,0,REST
6028,23.546875,-0.8204,3.003,-17.7429,13.6239,0,REST
6029,23.55078125,-3.0047,4.7023,-12.5032,13.651,0,REST
6030,23.5546875,-2.3922,3.6301,-6.4838,11.9608,0,REST
6031,23.55859375,-5.5633,6.2567,-6.2671,9.4013,0,REST
6032,23.5625,-11.4951,3.5897,-5.5219,6.8217,0,REST
6033,23.56640625,-11.1322,10.6224,1.8656,2.2739,0,REST
6034,23.5703125,-6.4708,6.9492,1.8187,0.6926,0,REST
6035,23.57421875,-11.4451,9.5395,8.722,-7.4298,0,REST
6036,23.578125,-8.1221,2.8809,8.7654,-6.5709,0,REST
6037,23.58203125,-7.0901,3.321,10.3409,-12.4778,0,REST
6038,23.5859375,-4.9872,1.1272,8.5265,-12.0363,0,REST
6039,23.58984375,-2.8808,-2.3077,14.1459,-14.9778,0,REST
6040,23.59375,-0.0612,0.2299,10.6188,-12.6318,0,REST
6041,23.59765625,7.0801,-4.0592,7.3504,-10.8998,0,REST
6042,23.6015625,4.0813,-5.0589,9.875,-9.6666,0,REST
6043,23.60546875,6.904,-2.5288,2.8396,-7.2043,0,REST
6044,23.609375,7.281,-8.5892,1.4422,-2.2728,0,REST
6045,23.61328125,10.1446,-8.4632,3.9057,-1.7834,0,REST
6046,23.6171875,11.0069,-6.6815,2.1269,0.2927,0,REST
6047,23.62109375,10.9584,-7.9412,-5.7733,3.0505,0,REST
6048,23.625,8.8101,-7.6121,-6.0966,8.6479,0,REST
6049,23.62890625,4.3452,-5.4449,-7.7302,8.617,0,REST
6050,23.6328125,1.5865,-0.3651,-9.5586,13.223,0,REST
6051,23.63671875,4.899,-2.7301,-8.6467,13.0308,0,REST
6052,23.640625,2.8571,-2.149,-6.0103,11.0355,0,REST
6053,23.64453125,-0.598,4.7581,-7.8151,10.8284,0,REST
6054,23.6484375,-5.2604,6.3903,-5.0313,8.5658,0,REST
6055,23.65234375,-5.0281,8.8656,-4.6603,3.8134,0,REST
6056,23.65625,-4.3006,5.7909,-6.8199,4.8571,0,REST
6057,23.66015625,-3.246,9.5599,-1.0673,-1.6948,0,REST
6058,23.6640625,-8.5409,8.3623,1.3524,-3.1651,0,REST
6059,23.66796875,-6.7257,9.8465,1.3889,-7.4641,0,REST
6060,23.671875,-5.7814,4.8966,1.5683,-8.2065,0,REST
6061,23.67578125,-6.0483,6.0479,5.941,-8.2291,0,REST
6062,23.6796875,-4.4771,3.0352,5.2737,-11.8722,0,REST
6063,23.68359375,-3.7823,-3.3808,5.4182,-9.5053,0,REST
6064,23.6875,-0.8038,-3.3433,4.72,-7.5274,0,REST
6065,23.69140625,0.9785,-6.513,6.9989,-7.3727,0,REST
6066,23.6953125,4.3661,-7.3354,5.7029,-6.4922,0,REST
6067,23.69921875,1.7857,-10.9745,5.0563,-3.7193,0,REST
6068,23.703125,2.3795,-8.7331,3.3467,1.204,0,REST
6069,23.70703125,2.743,-13.3542,-0.0495,-0.0691,0,REST
6070,23.7109375,3.8955,-9.193,1.494,3.0442,0,REST
6071,23.71484375,4.0367,-12.2082,-3.8396,7.211,0,REST
6072,23.71875,5.1299,-6.5155,-0.0574,4.746,0,REST
6073,23.72265625,2.7865,-7.3365,-1.4071,5.3188,0,REST
6074,23.7265625,3.2826,0.1789,-1.6622,5.3958,0,REST
6075,23.73046875,-1.6394,0.5492,-4.9526,8.2809,0,REST
6076,23.734375,-0.0651,3.0182,-0.9772,8.5414,0,REST
6077,23.73828125,2.3721,4.6826,-2.0197,4.4825,0,REST
6078,23.7421875,-1.2923,5.0076,-3.4656,2.9973,0,REST
6079,23.74609375,-0.08,14.0887,-1.5796,3.2632,0,REST
6080,23.75,0.5235,9.8661,-3.7035,0.2104,0,REST
6081,23.75390625,-3.77,9.4323,-5.7999,0.9746,0,REST
6082,23.7578125,-1.8992,9.8585,-2.5046,-0.6543,0,REST
6083,23.76171875,-0.622,8.8324,-5.8307,-3.0529,0,REST
6084,23.765625,-0.9395,7.7652,0.3868,-4.5694,0,REST
6085,23.76953125,-4.4545,6.0189,-0.377,-8.5808,0,REST
6086,23.7734375,-3.6037,4.7109,-4.1497,-3.0844,0,REST
6087,23.77734375,-6.8347,-3.581,-4.4553,-3.9567,0,REST
6088,23.78125,-1.5581,-2.6167,2.6836,-3.0048,0,REST
6089,23.78515625,-6.1658,-7.0801,1.6302,-3.1688,0,REST
6090,23.7890625,-6.4341,-12.1353,1.8528,-3.949,0,REST
6091,23.79296875,-3.7187,-10.8567,2.1989,-2.951,0,REST
6092,23.796875,-3.6556,-11.9872,3.8426,-4.4222,0,REST
6093,23.80078125,-2.714,-14.6055,2.6115,1.5492,0,REST
6094,23.8046875,-1.7115,-10.1192,2.5297,-0.3419,0,REST
6095,23.80859375,-1.8642,-9.6357,5.6494,-0.1175,0,REST
6096,23.8125,1.7982,-8.2331,6.7036,2.7459,0,REST
6097,23.81640625,3.1708,-6.955,6.8687,1.0492,0,REST
6098,23.8203125,3.4643,1.2744,6.2219,-3.4538,0,REST
6099,23.82421875,4.3535,-3.3066,4.8899,4.1351,0,REST
6100,23.828125,5.5354,-1.2716,1.2542,1.7337,0,REST
6101,23.83203125,6.3031,6.2459,1.9427,3.7613,0,REST
6102,23.8359375,7.1212,7.0017,-1.5794,3.4802,0,REST
6103,23.83984375,5.5181,10.1594,1.5561,6.0848,0,REST
6104,23.84375,3.9584,12.618,-2.4853,3.9586,0,REST
6105,23.84765625,7.3169,16.8969,-4.7521,1.6929,0,REST
6106,23.8515625,3.6018,15.1244,-5.7099,1.9024,0,REST
6107,23.85546875,1.9961,10.9203,-8.4098,3.7882,0,REST
6108,23.859375,-2.536,8.8818,-10.2009,3.6346,0,REST
6109,23.86328125,-2.218,5.8983,-9.8235,0.0208,0,REST
6110,23.8671875,-5.277,4.919,-5.5109,1.2817,0,REST
6111,23.87109375,-9.5221,1.8225,-8.1199,-1.6999,0,REST
6112,23.875,-7.2942,-1.1689,-10.6774,-9.9582,0,REST
6113,23.87890625,-7.6271,-3.2748,-8.649,-5.1693,0,REST
6114,23.8828125,-12.3429,-10.688,-4.9038,-0.6735,0,REST
6115,23.88671875,-10.1987,-8.7225,-0.8009,-3.2759,0,REST
6116,23.890625,-6.7637,-14.6275,4.8317,-2.3733,0,REST
6117,23.89453125,-6.9545,-8.8872,5.6391,-1.7619,0,REST
6118,23.8984375,-3.0292,-10.9837,8.7293,-3.5696,0,REST
6119,23.90234375,-2.5608,-12.6358,9.655,-7.2277,0,REST
6120,23.90625,2.9502,-8.5231,9.7802,-5.7322,0,REST
6121,23.91015625,2.9061,-6.385,10.8561,-0.3278,0,REST
6122,23.9140625,4.7795,-6.4238,10.3975,-0.7896,0,REST
6123,23.91796875,9.0477,1.5172,6.9146,1.2245,0,REST
6124,23.921875,10.5247,3.414,8.4707,4.7587,0,REST
6125,23.92578125,8.285,6.6381,2.421,6.4365,0,REST
6126,23.9296875,11.6279,9.8514,3.5219,6.2464,0,REST
6127,23.93359375,11.6458,8.8128,-2.545,7.9071,0,REST
6128,23.9375,10.3359,13.1586,1.9895,10.3327,0,REST
6129,23.94140625,9.6212,11.4747,-4.5868,10.4641,0,REST
6130,23.9453125,7.0922,13.8803,-6.6156,7.287,0,REST
6131,23.94921875,3.0821,10.4655,-11.3231,1.226,0,REST
6132,23.953125,1.0795,8.4153,-12.197,2.9312,0,REST
6133,23.95703125,-4.4826,6.0811,-13.2742,2.2934,0,REST
6134,23.9609375,-3.2425,2.5141,-14.8634,0.9827,0,REST
6135,23.96484375,-7.7171,-1.0192,-9.4796,-1.1491,0,REST
6136,23.96875,-11.5954,-3.123,-8.9201,-3.8151,0,REST
6137,23.97265625,-9.2894,-3.4734,-6.5182,-5.5886,0,REST
6138,23.9765625,-8.6357,-7.4988,-2.6619,-5.1797,0,REST
6139,23.98046875,-7.735,-5.7096,-2.1519,-7.4012,0,REST
6140,23.984375,-12.8005,-8.4361,3.9239,-12.1383,0,REST
6141,23.98828125,-6.9737,-9.4213,4.9162,-10.2426,0,REST
6142,23.9921875,-4.3956,-12.6031,8.7771,-9.5188,0,REST
6143,23.99609375,-6.9895,-6.4294,7.3351,-6.496,0,REST
6144,24.0,2.3881,-6.1264,10.2867,-7.9604,0,REST
6145,24.00390625,5.6223,-5.1434,13.6629,-3.5077,0,REST
6146,24.0078125,10.6021,-0.7909,13.1784,1.0054,0,REST
6147,24.01171875,7.9887,-4.1448,12.2033,4.9503,0,REST
6148,24.015625,15.2422,0.1793,7.0856,1.2276,0,REST
6149,24.01953125,16.7637,2.4786,4.2595,7.6975,0,REST
6150,24.0234375,11.8875,9.0104,5.5186,9.78,0,REST
6151,24.02734375,10.9425,6.3824,0.3081,9.253,0,REST
6152,24.03125,13.4176,5.4161,-2.6623,9.5589,0,REST
6153,24.03515625,11.5649,11.1428,-7.725,10.9651,0,REST
6154,24.0390625,6.9783,11.1239,-7.3756,12.2283,0,REST
6155,24.04296875,4.7224,2.8988,-10.4219,7.9009,0,REST
6156,24.046875,1.8896,6.4164,-12.5952,1.9098,0,REST
6157,24.05078125,-2.5534,9.3443,-11.1863,-3.2677,0,REST
6158,24.0546875,-4.3951,-0.2233,-12.1302,-5.2114,0,REST
6159,24.05859375,-9.5773,-0.7795,-12.2552,-6.3963,0,REST
6160,24.0625,-10.0319,-4.1076,-11.9725,-5.0357,0,REST
6161,24.06640625,-8.3201,-3.7239,-11.1881,-11.655,0,REST
6162,24.0703125,-10.9327,-7.6449,-2.9647,-7.2236,0,REST
6163,24.07421875,-11.8503,-5.5786,-0.7303,-14.1769,0,REST
6164,24.078125,-10.6369,-6.1281,0.273,-15.1371,0,REST
6165,24.08203125,-7.9122,-10.3934,4.6007,-7.4009,0,REST
6166,24.0859375,-5.994,-8.3558,4.4085,-11.1441,0,REST
6167,24.08984375,-5.9801,-3.5233,7.9208,-6.8587,0,REST
6168,24.09375,-1.3552,-6.4182,7.3752,1.16,0,REST
6169,24.09765625,2.5139,-6.3028,10.2691,-1.0971,0,REST
6170,24.1015625,7.921,-1.0589,10.6673,6.2662,0,REST
6171,24.10546875,7.9205,-2.4346,10.4366,8.3053,0,REST
6172,24.109375,9.2931,0.8724,8.4063,8.2374,0,REST
6173,24.11328125,11.0176,-0.4882,4.5933,12.3275,0,REST
6174,24.1171875,11.7533,2.6237,4.8756,16.3071,0,REST
6175,24.12109375,10.9289,1.3944,0.8412,15.0999,0,REST
6176,24.125,8.0639,4.6525,-3.0555,15.4588,0,REST
6177,24.12890625,5.4289,6.2956,-3.8205,6.9362,0,REST
6178,24.1328125,6.5829,7.146,-5.5905,9.0387,0,REST
6179,24.13671875,1.3278,5.3806,-8.1611,3.9376,0,REST
6180,24.140625,-0.3864,3.9176,-9.5246,2.4367,0,REST
6181,24.14453125,-2.4969,4.4204,-10.1641,-1.369,0,REST
6182,24.1484375,-1.7344,3.6891,-5.0994,-5.1393,0,REST
6183,24.15234375,-4.823,0.5976,-8.2658,-6.6667,0,REST
6184,24.15625,-4.8666,1.6415,-5.8141,-13.1378,0,REST
6185,24.16015625,-9.309,0.0617,-4.1729,-14.0914,0,REST
6186,24.1640625,-4.8342,-0.368,-0.8377,-12.8427,0,REST
6187,24.16796875,-5.6803,-2.0324,-2.4054,-11.792,0,REST
6188,24.171875,-5.6992,-2.3332,-3.964,-12.806,0,REST
6189,24.17578125,-7.8637,-3.0723,2.4697,-7.361,0,REST
6190,24.1796875,-3.5593,-3.0654,3.1894,-5.7999,0,REST
6191,24.18359375,-0.525,-3.596,4.8568,-2.5551,0,REST
6192,24.1875,1.1445,-4.5424,5.8184,-1.9795,0,REST
6193,24.19140625,1.6392,-6.4946,6.2201,0.3147,0,REST
6194,24.1953125,5.2481,-3.3353,5.8872,7.6003,0,REST
6195,24.19921875,4.1608,-3.7895,4.9152,6.6714,0,REST
6196,24.203125,5.2905,-4.3495,6.4179,11.2232,0,REST
6197,24.20703125,7.726,0.0866,3.9709,8.1926,0,REST
6198,24.2109375,4.0205,-1.0709,2.842,9.2628,0,REST
6199,24.21484375,6.6925,-5.0242,0.4832,13.5659,0,REST
6200,24.21875,1.4811,0.9821,3.0121,9.704,0,REST
6201,24.22265625,0.1401,1.7008,-1.3534,3.0068,0,REST
6202,24.2265625,0.954,0.7718,2.9218,1.1126,0,REST
6203,24.23046875,1.1559,2.62,-2.1982,2.0401,0,REST
6204,24.234375,4.3467,0.6202,1.2001,-3.3211,0,REST
6205,24.23828125,0.2744,3.8019,-0.4837,-3.6015,0,REST
6206,24.2421875,3.6569,5.1817,-1.1433,-9.1793,0,REST
6207,24.24609375,-1.3635,2.86,-2.3688,-10.4733,0,REST
6208,24.25,-4.0003,1.998,-3.1629,-14.0509,0,REST
6209,24.25390625,-1.9507,-0.1661,-0.0478,-8.04,0,REST
6210,24.2578125,-3.8881,-0.7625,1.4414,-7.1847,0,REST
6211,24.26171875,-3.1091,0.5505,-3.9067,-7.817,0,REST
6212,24.265625,0.8031,0.9787,-6.404,-3.222,0,REST
6213,24.26953125,-2.5898,-0.1633,-4.6908,-4.2901,0,REST
6214,24.2734375,-6.025,0.9624,0.5815,-3.5712,0,REST
6215,24.27734375,1.5037,0.4555,-5.4623,-1.2145,0,REST
6216,24.28125,-5.2779,-0.4729,-1.9579,4.8726,0,REST
6217,24.28515625,-3.6269,-1.658,-3.08,4.8613,0,REST
6218,24.2890625,-3.3842,-2.2432,-1.5467,5.105,0,REST
6219,24.29296875,-5.3968,-6.7146,-3.4862,6.4772,0,REST
6220,24.296875,-4.382,-4.0826,1.157,7.2297,0,REST
6221,24.30078125,-2.3489,-6.496,1.196,9.558,0,REST
6222,24.3046875,-5.0317,-4.9745,0.9244,10.8457,0,REST
6223,24.30859375,3.7967,-6.2991,5.0673,2.2786,0,REST
6224,24.3125,-4.7632,-5.4169,2.6751,6.996,0,REST
6225,24.31640625,2.1135,-5.1177,4.0114,1.6608,0,REST
6226,24.3203125,5.7842,-0.6862,6.6456,1.9625,0,REST
6227,24.32421875,2.2437,2.8775,8.3807,-1.9324,0,REST
6228,24.328125,4.3822,2.164,8.1902,-1.9047,0,REST
6229,24.33203125,2.3081,3.6205,11.0852,-4.2964,0,REST
6230,24.3359375,6.38,2.7114,0.9239,-5.4134,0,REST
6231,24.33984375,6.3013,4.258,2.0488,-4.0582,0,REST
6232,24.34375,8.4001,7.0851,2.79,-6.365,0,REST
6233,24.34765625,6.713,10.4156,-0.3721,-5.5791,0,REST
6234,24.3515625,2.5171,8.6022,0.8233,-7.4872,0,REST
6235,24.35546875,1.4211,6.7665,-5.9146,-1.6504,0,REST
6236,24.359375,-1.7644,6.7559,-7.3102,-2.9177,0,REST
6237,24.36328125,-0.1965,5.2673,-7.8237,-2.2416,0,REST
6238,24.3671875,-1.4608,4.5199,-8.4892,-7.0576,0,REST
6239,24.37109375,-3.6776,2.6402,-9.0273,-4.5714,0,REST
6240,24.375,-7.5445,-0.9317,-7.441,-2.6832,0,REST
6241,24.37890625,-9.6174,-3.1068,-7.7095,1.0124,0,REST
6242,24.3828125,-11.5717,-4.7281,-5.779,3.1391,0,REST
6243,24.38671875,-7.41,-6.4779,-9.0912,3.3523,0,REST
6244,24.390625,-11.8378,-9.3211,-6.3282,1.0532,0,REST
6245,24.39453125,-3.9635,-11.5559,-0.7767,2.7686,0,REST
6246,24.3984375,-0.7767,-9.0853,-0.4249,1.0515,0,REST
6247,24.40234375,-7.459,-9.9733,3.5298,1.1875,0,REST
6248,24.40625,-1.7237,-3.429,9.8715,1.8031,0,REST
6249,24.41015625,1.1189,-6.4814,6.9142,2.0231,0,REST
6250,24.4140625,4.5639,-0.1032,10.7213,1.3629,0,REST
6251,24.41796875,5.3998,-0.4215,13.3369,0.8457,0,REST
6252,24.421875,11.1505,1.0905,12.0252,0.127,0,REST
6253,24.42578125,10.1076,4.279,8.9015,0.4184,0,REST
6254,24.4296875,16.2167,3.6307,9.5661,-1.0919,0,REST
6255,24.43359375,11.9273,5.6504,2.6238,0.8192,0,REST
6256,24.4375,11.5143,10.6932,1.5589,-0.7875,0,REST
6257,24.44140625,8.9062,7.4075,1.1923,-2.0324,0,REST
6258,24.4453125,3.1945,9.4627,0.7315,-3.9383,0,REST
6259,24.44921875,4.7087,12.0122,-5.1615,-2.155,0,REST
6260,24.453125,-1.5177,5.5119,-10.1522,-4.6259,0,REST
6261,24.45703125,-3.3614,7.0506,-9.9187,-6.0853,0,REST
6262,24.4609375,-4.8722,5.2188,-10.8949,-1.8276,0,REST
6263,24.46484375,-7.3192,0.799,-8.9452,-5.7428,0,REST
6264,24.46875,-6.0687,0.0679,-10.7863,-2.0529,0,REST
6265,24.47265625,-4.3176,-3.0293,-1.3192,-3.2692,1,PREPARE
6266,24.4765625,-5.2305,-1.099,-3.2061,4.6959,1,PREPARE
6267,24.48046875,-5.3956,-3.5979,-4.0892,2.8044,1,PREPARE
6268,24.484375,-6.9702,-5.4419,-4.1185,4.1472,1,PREPARE
6269,24.48828125,-4.2487,-4.7164,0.327,3.7801,1,PREPARE
6270,24.4921875,0.1146,-4.2394,-3.9111,5.0191,1,PREPARE
6271,24.49609375,1.0921,-5.7741,3.0801,2.3785,1,PREPARE
6272,24.5,0.538,-6.094,0.2854,8.8462,1,PREPARE
6273,24.50390625,-0.7791,-1.0955,6.1631,4.9917,1,PREPARE
6274,24.5078125,0.7991,0.1607,3.5827,3.0904,1,PREPARE
6275,24.51171875,3.5642,-0.176,5.5885,4.7127,1,PREPARE
6276,24.515625,4.6237,1.3415,5.3414,4.9998,1,PREPARE
6277,24.51953125,1.3571,7.2115,10.199,-0.1414,1,PREPARE
6278,24.5234375,4.3976,5.0458,4.1542,-2.0183,1,PREPARE
6279,24.52734375,4.7583,5.2328,5.128,0.6767,1,PREPARE
6280,24.53125,5.5609,8.8145,1.6851,0.2976,1,PREPARE
6281,24.53515625,4.065,3.347,4.607,-2.474,1,PREPARE
6282,24.5390625,2.1842,2.6353,0.5202,-4.4464,1,PREPARE
6283,24.54296875,4.6894,2.9303,1.152,-6.5137,1,PREPARE
6284,24.546875,-0.9144,2.0344,-0.0936,-9.4465,1,PREPARE
6285,24.55078125,0.4353,0.0038,-2.7641,-6.4525,1,PREPARE
6286,24.5546875,-2.8171,-4.5576,-3.198,-5.604,1,PREPARE
6287,24.55859375,-3.7588,-0.3467,-4.4798,-6.7464,1,PREPARE
6288,24.5625,-5.0425,-1.1113,-4.3179,-0.4831,1,PREPARE
6289,24.56640625,-5.821,-1.4403,-7.1729,0.6622,1,PREPARE
6290,24.5703125,-4.4035,-4.0419,-4.7111,-0.6305,1,PREPARE
6291,24.57421875,-3.7037,-4.2831,-3.1237,1.7341,1,PREPARE
6292,24.578125,-3.741,-5.3451,-3.3677,0.4255,1,PREPARE
6293,24.58203125,-1.7488,-5.4862,-3.895,1.5028,1,PREPARE
6294,24.5859375,-1.9257,-7.9788,-4.0898,2.9536,1,PREPARE
6295,24.58984375,-2.3676,-3.267,-0.9961,2.4834,1,PREPARE
6296,24.59375,-0.3935,-2.5024,0.2443,6.0532,1,PREPARE
6297,24.59765625,-1.2733,-4.7345,-2.2525,6.4915,1,PREPARE
6298,24.6015625,-1.4686,0.1109,4.5497,3.066,1,PREPARE
6299,24.60546875,-0.3355,-1.9127,6.6507,-0.9115,1,PREPARE
6300,24.609375,1.2066,-1.6152,3.0348,3.5977,1,PREPARE
6301,24.61328125,3.3425,1.4256,3.636,2.3585,1,PREPARE
6302,24.6171875,3.3382,-0.7673,4.3323,3.4925,1,PREPARE
6303,24.62109375,5.2794,5.1573,4.2929,2.1208,1,PREPARE
6304,24.625,7.7514,5.5121,3.2188,-1.7928,1,PREPARE
6305,24.62890625,6.0078,7.0707,0.393,-3.7757,1,PREPARE
6306,24.6328125,-2.8227,4.4208,4.4021,-3.0782,1,PREPARE
6307,24.63671875,2.0059,6.4313,3.5817,-5.3608,1,PREPARE
6308,24.640625,7.4272,7.1675,0.629,-5.9802,1,PREPARE
6309,24.64453125,3.4052,1.5459,-0.3036,-4.2863,1,PREPARE
6310,24.6484375,0.0195,2.5888,-3.0501,-5.0354,1,PREPARE
6311,24.65234375,1.666,1.0215,-1.1785,-5.4635,1,PREPARE
